user_id,item_id
U17322,P02199
U06823,P00174
U20416,P02098
U14646,P01016
U16189,P00453
U17831,P01913
U20377,P00764
U26835,P01913
U23419,P00654
U12133,P00008
U15989,P00720
U08531,P02827
U02847,P02461
U01597,P00006
U17739,P00611
U18655,P01444
U06530,P02382
U26703,P00928
U04704,P00562
U24083,P02027
U19560,P00815
U24505,P01241
U07551,P00007
U25947,P00239
U18779,P02010
U13594,P00020
U11364,P02215
U00731,P02723
U02343,P02063
U25276,P00474
U26703,P01576
U01146,P00223
U18852,P02200
U18564,P00221
U28606,P00387
U26985,P01980
U03135,P00563
U18534,P00405
U12066,P01833
U14199,P01586
U12730,P00651
U12303,P01854
U08524,P00457
U29887,P00001
U18763,P00810
U12209,P02228
U12031,P01391
U26290,P00276
U29727,P01680
U21118,P02040
U29771,P00279
U05452,P02460
U20593,P01977
U25338,P02071
U07618,P00020
U29200,P02646
U06890,P01767
U03721,P00659
U10071,P02844
U03897,P00075
U05191,P01780
U29202,P00073
U16830,P01278
U06563,P01554
U10238,P02827
U05533,P00002
U15960,P00840
U08876,P00448
U16240,P00285
U12416,P00517
U06952,P00375
U29126,P00963
U12028,P02354
U16607,P00038
U21087,P00464
U17626,P01822
U08332,P00111
U26812,P01910
U25174,P00020
U06465,P00038
U05283,P01100
U01576,P00815
U00785,P02081
U16266,P00382
U05772,P00788
U26750,P01758
U18774,P00244
U06178,P00397
U02052,P00833
U26660,P00133
U14076,P01977
U27884,P01514
U07529,P02257
U00289,P02113
U00768,P02977
U25554,P00659
U24859,P00464
U17128,P00272
U26737,P00002
U25170,P00156
U22243,P00565
U10141,P02961
U17830,P00005
U15180,P00240
U19213,P00802
U01862,P01829
U18011,P00005
U09031,P01997
U20988,P01603
U00916,P00073
U08830,P02644
U19244,P00421
U09017,P01965
U04023,P02541
U22240,P01693
U07358,P00911
U09200,P00192
U25171,P02714
U25240,P02357
U27705,P00002
U22919,P03032
U13714,P01872
U13714,P00119
U11931,P01972
U01431,P00020
U11849,P01777
U26270,P00220
U03462,P00704
U28899,P01610
U24823,P00710
U25541,P00915
U02283,P00474
U18950,P02229
U11273,P00487
U23278,P00014
U25201,P00476
U12485,P00039
U07717,P00020
U15409,P02018
U16409,P02702
U07811,P00444
U29362,P00651
U06237,P01793
U04523,P00002
U28244,P01897
U02327,P00601
U13723,P02827
U25554,P02271
U05484,P00020
U00280,P00197
U25694,P02874
U29910,P02294
U27260,P01065
U14335,P02858
U16615,P02060
U02741,P02207
U24218,P00224
U06273,P03061
U19770,P01971
U13384,P00595
U21033,P02392
U01206,P00458
U13254,P00133
U13995,P02853
U26856,P01333
U15428,P02857
U07865,P00196
U28179,P02006
U07401,P00197
U03201,P00126
U09544,P01888
U14003,P00512
U13838,P00133
U03938,P01081
U04265,P00786
U28528,P00538
U29695,P01765
U08682,P01547
U22940,P00826
U02976,P00705
U25107,P00197
U12827,P00550
U22373,P02670
U03995,P01868
U26538,P01016
U16810,P00134
U11768,P02004
U14551,P01481
U11066,P00151
U26421,P01370
U15193,P00563
U24446,P02645
U29844,P02632
U00924,P00943
U05958,P00160
U02158,P02122
U00701,P03156
U23688,P00983
U26044,P00020
U28364,P02851
U29005,P03148
U14662,P00721
U00440,P00469
U25010,P02208
U12022,P00219
U27214,P02958
U27579,P03177
U29113,P01096
U06530,P02541
U00082,P00772
U19765,P00562
U05011,P01763
U14551,P01974
U15881,P00196
U17155,P01895
U19997,P02136
U14347,P00020
U00628,P01691
U13295,P01215
U18802,P01079
U19275,P00405
U28298,P02182
U24239,P00252
U26795,P01830
U06817,P02841
U01519,P00957
U09268,P00553
U07224,P00133
U14319,P00280
U12456,P00721
U22354,P00078
U04650,P01391
U28324,P01402
U27409,P00081
U16192,P00805
U06636,P00020
U04959,P00476
U00971,P01782
U07234,P02550
U00027,P01487
U03081,P01267
U20329,P02986
U20447,P00165
U03328,P01763
U25916,P00591
U10699,P00073
U22392,P01812
U20514,P00020
U29554,P00224
U11592,P01972
U22814,P00934
U11821,P02779
U05423,P01066
U28341,P02448
U19556,P03027
U25914,P02245
U22729,P00403
U10429,P02632
U27327,P01892
U20777,P03158
U15754,P02239
U29584,P00520
U13254,P00125
U17710,P00002
U07020,P02615
U02185,P00771
U03960,P01049
U26855,P00698
U00193,P03075
U08266,P00006
U07628,P02336
U25929,P00006
U27535,P00379
U03256,P00939
U12457,P02172
U07224,P00415
U21121,P02055
U29824,P00911
U15776,P00308
U17089,P02394
U14630,P00467
U28056,P01319
U16264,P01569
U20814,P01802
U28532,P00736
U02236,P00020
U20779,P00220
U01285,P02523
U10445,P00481
U24433,P02166
U15370,P02782
U03125,P00020
U24823,P00453
U27239,P02392
U27120,P01663
U22521,P01268
U03772,P00710
U12236,P01974
U21699,P00288
U12914,P01764
U17460,P00439
U03698,P01997
U11768,P01732
U14811,P00014
U01320,P02172
U10442,P02172
U01713,P01587
U25978,P01734
U09021,P01310
U15320,P02998
U16030,P02649
U00739,P01974
U24447,P01050
U18354,P01573
U04876,P00430
U19457,P02223
U17957,P01913
U18424,P00577
U25054,P02860
U02872,P02709
U29236,P00006
U19590,P02947
U24808,P00104
U20935,P02172
U13649,P00225
U05465,P00197
U20618,P02199
U24859,P01789
U16848,P00133
U09694,P00006
U16805,P02937
U02949,P00125
U07514,P00053
U19140,P00946
U06136,P00556
U14346,P01444
U05927,P00136
U14990,P01604
U25581,P03091
U10841,P02638
U23954,P02901
U28594,P01701
U02279,P00020
U14927,P02702
U16142,P01808
U29362,P00523
U20514,P00207
U25275,P00219
U19603,P00119
U19756,P01097
U14348,P00352
U10916,P00955
U10026,P00002
U07946,P02307
U23024,P00219
U12266,P00954
U12596,P01237
U16811,P02282
U06083,P00350
U08913,P00002
U07403,P02071
U14878,P02851
U03321,P00072
U11440,P01448
U14840,P00151
U05793,P01049
U02168,P00221
U05928,P00600
U19802,P00530
U11131,P02001
U16773,P00775
U10735,P00727
U11639,P01686
U13919,P00801
U03420,P01093
U05617,P01822
U13693,P00415
U02042,P03041
U19244,P01602
U21891,P00528
U03632,P00484
U25207,P01602
U25354,P00020
U15430,P00222
U07296,P00133
U24092,P02463
U18165,P02662
U09166,P00119
U26134,P00244
U16365,P01433
U23811,P01685
U23932,P00453
U10535,P02215
U11963,P03008
U08910,P01371
U13920,P00651
U08459,P02166
U00422,P03160
U01198,P02548
U24300,P01965
U13066,P03089
U26645,P00003
U20748,P01010
U29233,P00831
U23205,P00220
U16164,P00438
U24971,P02413
U01183,P01361
U06790,P00854
U08214,P00583
U06925,P01240
U26054,P00832
U27900,P02038
U02987,P00138
U13452,P00328
U12454,P01746
U01462,P00271
U22669,P01158
U03861,P00426
U28241,P01100
U17931,P00308
U12166,P00601
U10393,P02127
U07586,P01742
U08997,P01763
U09751,P00196
U04834,P00924
U19048,P01882
U24445,P01630
U21796,P02669
U25734,P02956
U16848,P02326
U00413,P03222
U02372,P02074
U07740,P01381
U16810,P00002
U21972,P00017
U05631,P01051
U02788,P01371
U29702,P00081
U23572,P03098
U17659,P02526
U16062,P00554
U11851,P00826
U21132,P01940
U10358,P02015
U14646,P02808
U18853,P02829
U19098,P00020
U17216,P01533
U19546,P00219
U23087,P00837
U21362,P03083
U16612,P03083
U27011,P01519
U21706,P01763
U23919,P00467
U07237,P02556
U26109,P02229
U15293,P00002
U19140,P00731
U17364,P00672
U25908,P01684
U07106,P02068
U07388,P01770
U02783,P01809
U00177,P00005
U12999,P02463
U03804,P00585
U14658,P02118
U12521,P00554
U21362,P00220
U18208,P02461
U15803,P01684
U08495,P00448
U25344,P02078
U12232,P01561
U21806,P02913
U16983,P01970
U28710,P02632
U15837,P02859
U08071,P01770
U13673,P00276
U18504,P01402
U14570,P02550
U01952,P01809
U03081,P00438
U13165,P00006
U16169,P00771
U26901,P00446
U22867,P00965
U03335,P01836
U26290,P02947
U06160,P02071
U01065,P00658
U19891,P00001
U01431,P01972
U27792,P00146
U02748,P00467
U09037,P00002
U12125,P01618
U26385,P01897
U13100,P01554
U00736,P01341
U11885,P01423
U02206,P00595
U28495,P00881
U22694,P00771
U10531,P00020
U11300,P00510
U03058,P00315
U03892,P02066
U07039,P02912
U01518,P01049
U24890,P00286
U21992,P03207
U00025,P03219
U15445,P01602
U19962,P03160
U19479,P00467
U09514,P00989
U11399,P03015
U03534,P02020
U26033,P02945
U00398,P02461
U20548,P00196
U18146,P02993
U18992,P00174
U11766,P00079
U11433,P00583
U03120,P00946
U16306,P00704
U20814,P02063
U23133,P02336
U13329,P00200
U08138,P00514
U13259,P01410
U26213,P03219
U13931,P00185
U23349,P00379
U12914,P01912
U17833,P01762
U20966,P02078
U23349,P00139
U06149,P01257
U03247,P00220
U02745,P01247
U13014,P01731
U01507,P01527
U15000,P00200
U21967,P01312
U08332,P01886
U09965,P00224
U12588,P01829
U12369,P01762
U14491,P00046
U13010,P00204
U20557,P02808
U04083,P00350
U02641,P00636
U11836,P00375
U09687,P02750
U13013,P02336
U12421,P00562
U07625,P00415
U14388,P00652
U03247,P00008
U26233,P00911
U19558,P00066
U15989,P03133
U18537,P01840
U08178,P00446
U18795,P00001
U01862,P02132
U00570,P01602
U29066,P01849
U28242,P00020
U20417,P01098
U29198,P00197
U13955,P00386
U21236,P02702
U03808,P03095
U27208,P02319
U10578,P02609
U09814,P00932
U10211,P02494
U28809,P01189
U11748,P03130
U13274,P02860
U04785,P01972
U27280,P00448
U23347,P01569
U01948,P00979
U08318,P00470
U11839,P02223
U10778,P00134
U11232,P02405
U02509,P00029
U24968,P00954
U13967,P01486
U18849,P00142
U25275,P02383
U21552,P03044
U00267,P02006
U22391,P02113
U14336,P01452
U01825,P00133
U00786,P00943
U03816,P00956
U24382,P02986
U19457,P02230
U14990,P01574
U28436,P02284
U23172,P01774
U14544,P00391
U14461,P02478
U08910,P02854
U00062,P02235
U21095,P01811
U23103,P01652
U22901,P03156
U24409,P00783
U24475,P01640
U13079,P00006
U05717,P02063
U22123,P00704
U15018,P01509
U00239,P02038
U03789,P00647
U03370,P00710
U07088,P00219
U02398,P03053
U28513,P00373
U29339,P02635
U06209,P00038
U10917,P01094
U12999,P00453
U11454,P00906
U08824,P00478
U19296,P00928
U00115,P00915
U03508,P00277
U09667,P00467
U04528,P00215
U12709,P02384
U29180,P01990
U29910,P00292
U08998,P00386
U02147,P00001
U22042,P00632
U09878,P01976
U29117,P00983
U25740,P01826
U05396,P02131
U19150,P00200
U01317,P00293
U10658,P00014
U03584,P01897
U26158,P02961
U22978,P02708
U26558,P01278
U13919,P00562
U00610,P01972
U10193,P02829
U27247,P01795
U24147,P00219
U28220,P02537
U02356,P00763
U26055,P02577
U19185,P01944
U23042,P02098
U05752,P00222
U26496,P00410
U21566,P00020
U03307,P00020
U24378,P02419
U02897,P02701
U11748,P01886
U19352,P00025
U12999,P02431
U17210,P03226
U24660,P00007
U28242,P01074
U02660,P00270
U08505,P02975
U02089,P02945
U04837,P01515
U20643,P00336
U03761,P00279
U02089,P02278
U19064,P01683
U13710,P00907
U26564,P01701
U02788,P00220
U21105,P01511
U14112,P01972
U17460,P00196
U28278,P02175
U29991,P00729
U07081,P02193
U29107,P01267
U11774,P00183
U00267,P01282
U21597,P03241
U07562,P01755
U07664,P03043
U11203,P00061
U22506,P00081
U03077,P03156
U17550,P00608
U04249,P02193
U08281,P00006
U01112,P00291
U15607,P00006
U04704,P00883
U12266,P02004
U21953,P02134
U22699,P02037
U13993,P01149
U02820,P00196
U07401,P03021
U20019,P00047
U02759,P01049
U08998,P02554
U26770,P00793
U20577,P00590
U24763,P00943
U16900,P02574
U18759,P00220
U11956,P02665
U05555,P01371
U20293,P00902
U19842,P00393
U29671,P01604
U16070,P01901
U18330,P00242
U29555,P02871
U09919,P00932
U06171,P01980
U04634,P00006
U07941,P02562
U11015,P00794
U26408,P01838
U12596,P03158
U22509,P01923
U00297,P00666
U26394,P03158
U02279,P00098
U00512,P00831
U10487,P01686
U27004,P00002
U18704,P01753
U13213,P01885
U11984,P01614
U15449,P02172
U22697,P02462
U10985,P02868
U05297,P01422
U28522,P01406
U28262,P00001
U15803,P00005
U08461,P01926
U18694,P02240
U25254,P01763
U07372,P00911
U23002,P00909
U22814,P00583
U16366,P02231
U12633,P01258
U16657,P00081
U07381,P00197
U14158,P02102
U17280,P00833
U22115,P02223
U26025,P00963
U18904,P02859
U01878,P00452
U14497,P00949
U24255,P01051
U10088,P00628
U13075,P00200
U20604,P00005
U20401,P02820
U21100,P00196
U14226,P00006
U21089,P00006
U22319,P02115
U20772,P02078
U06640,P00020
U20610,P00438
U14200,P02796
U08207,P00343
U12820,P00221
U23014,P00285
U26750,P02074
U01868,P01977
U18530,P01808
U25623,P01103
U25002,P03021
U27364,P02851
U00648,P02179
U05524,P02644
U09472,P01770
U08955,P00007
U18460,P00957
U18182,P00774
U14489,P00224
U00795,P01971
U07762,P01039
U11171,P00020
U18753,P02018
U14266,P03158
U28852,P00073
U27904,P01039
U18618,P01668
U17601,P01563
U27528,P00658
U28167,P01241
U13896,P00003
U04319,P00115
U20643,P02189
U09482,P00200
U02052,P00585
U01006,P00457
U23840,P01314
U11788,P01855
U17010,P00538
U24699,P00562
U29456,P02369
U11724,P02857
U09828,P00453
U27584,P03158
U08180,P02444
U18016,P03193
U18328,P00096
U25163,P00219
U23271,P03242
U13847,P00538
U29351,P02795
U12592,P02159
U14383,P02040
U01285,P00704
U04416,P00783
U27644,P02935
U10740,P00099
U00628,P00081
U05310,P00200
U25960,P01507
U26552,P00446
U10173,P02012
U04101,P02803
U04834,P01371
U26408,P01271
U17835,P01806
U25051,P00390
U26750,P01755
U23727,P01809
U22072,P02604
U02938,P02057
U26705,P00937
U12015,P00598
U07445,P00219
U07133,P01357
U09288,P00372
U00062,P01754
U05772,P01300
U13764,P02151
U21506,P02093
U08856,P02816
U13303,P00334
U14232,P00854
U20941,P00196
U25468,P00002
U11338,P02985
U00257,P02037
U10315,P01972
U22139,P00765
U26606,P00553
U12369,P02038
U04718,P00585
U22243,P00133
U29810,P00341
U04269,P00006
U13068,P00006
U02225,P03135
U20083,P00292
U12968,P02119
U27208,P01961
U16030,P00637
U10865,P01854
U01084,P01016
U17070,P00771
U20712,P01972
U19931,P00929
U01511,P00075
U15089,P02063
U10342,P01448
U25054,P03082
U24255,P00219
U01290,P03217
U22373,P02707
U13933,P00472
U00628,P00946
U17660,P02109
U19909,P01954
U13604,P00276
U18419,P00006
U13870,P00285
U26025,P00946
U15969,P01964
U29410,P02686
U19150,P00563
U25703,P00335
U13638,P00244
U04426,P01992
U14045,P00521
U01646,P01043
U23272,P01972
U18814,P01840
U08118,P00647
U26769,P01809
U13130,P02023
U02386,P02555
U07384,P02859
U17414,P00839
U16883,P00595
U23157,P00069
U20213,P02394
U21831,P02461
U25614,P00156
U09785,P00854
U23785,P00133
U07106,P00771
U26976,P02735
U03563,P02223
U10047,P02161
U19771,P00197
U16057,P03037
U01540,P00062
U11864,P01380
U05631,P03224
U19756,P01315
U10084,P01191
U21396,P02645
U09321,P01063
U14407,P00149
U20533,P00549
U09598,P01361
U08188,P02160
U27672,P01976
U27214,P00647
U16830,P01273
U23514,P02370
U11906,P02219
U19576,P00440
U05618,P01958
U25266,P01374
U16435,P00020
U23070,P01788
U29073,P00446
U04624,P00003
U05516,P00158
U05691,P03186
U18165,P00704
U03621,P00704
U27944,P00139
U19141,P00595
U09366,P01054
U29305,P00006
U27190,P00864
U00771,P00020
U07993,P00412
U15284,P02726
U19259,P02123
U00733,P00277
U07623,P01904
U26774,P02392
U12266,P02332
U19794,P03023
U08913,P00038
U24041,P02835
U17469,P02038
U10541,P01970
U29484,P00293
U24516,P02720
U25421,P01958
U10156,P01796
U26562,P01965
U11942,P01976
U09529,P02051
U03991,P02915
U20426,P00038
U09824,P00222
U00579,P01013
U05984,P00647
U20762,P02062
U20953,P00562
U11657,P00503
U07191,P03148
U26436,P02914
U10788,P02092
U14115,P00832
U28085,P01097
U17812,P01083
U25901,P01646
U10009,P01832
U24269,P00499
U05052,P00946
U20968,P00001
U04289,P00467
U27667,P00403
U25631,P01718
U27688,P02841
U20748,P01972
U19117,P00236
U29305,P02059
U11939,P02183
U18223,P01333
U14640,P00460
U23597,P02382
U23964,P00595
U07104,P03179
U26589,P01176
U08608,P00006
U02393,P00003
U02292,P00598
U28787,P01972
U21575,P02662
U11604,P00881
U05969,P01856
U29771,P01406
U14825,P00453
U01903,P01958
U06126,P00428
U06324,P00451
U23813,P01551
U27153,P00061
U16766,P02494
U01332,P02632
U29813,P03213
U16417,P02554
U27253,P00508
U05265,P01098
U10490,P01913
U07885,P00335
U24478,P02565
U19994,P00617
U22785,P01132
U04097,P01272
U01099,P03238
U28952,P01723
U06591,P01951
U25664,P01981
U24569,P00149
U26006,P02783
U11593,P00893
U01487,P02859
U24261,P00627
U07562,P02163
U01851,P00208
U17469,P00964
U17923,P03108
U03772,P02250
U04902,P01702
U23456,P00197
U14878,P01814
U01834,P00343
U07244,P00935
U16096,P00260
U06964,P00337
U07188,P01972
U07996,P01677
U13919,P02448
U05734,P00081
U26073,P02382
U26727,P00481
U02123,P00467
U24419,P01290
U19654,P00744
U24702,P00225
U23878,P00340
U20634,P02172
U14428,P01833
U24567,P00066
U12959,P01974
U18239,P03041
U29998,P00998
U00608,P03224
U15019,P00039
U17564,P03117
U12280,P00224
U06750,P00383
U21535,P01823
U27250,P00224
U13654,P00001
U03468,P02167
U17518,P02859
U20211,P00020
U01726,P02382
U00281,P00336
U02502,P00224
U13859,P01554
U27667,P01589
U18885,P02519
U07173,P01975
U23560,P00439
U17965,P00801
U04571,P00356
U22700,P01910
U01112,P01980
U11896,P01715
U08137,P02885
U09272,P02851
U19288,P02557
U26550,P00446
U21271,P02093
U26304,P01536
U24490,P00002
U13786,P00514
U28849,P00312
U23491,P01768
U07259,P01663
U23356,P00595
U02147,P03083
U17960,P00123
U13993,P02047
U22725,P00134
U08815,P01840
U10817,P00173
U09109,P00020
U05745,P01972
U23463,P01840
U06122,P03093
U25535,P00510
U01257,P00484
U09237,P00585
U12445,P00707
U04915,P00103
U00819,P01972
U00368,P00855
U01078,P00562
U09677,P00002
U23319,P00457
U15836,P00520
U08831,P00450
U13973,P00502
U16199,P00854
U10621,P01684
U17946,P01629
U07887,P00628
U14771,P00084
U04251,P01797
U10334,P00712
U10066,P01742
U21671,P02653
U03027,P00038
U21245,P02463
U09886,P02823
U16767,P00088
U13222,P02531
U08320,P02580
U07752,P01661
U09634,P00457
U08526,P02644
U18161,P00016
U20503,P00294
U15590,P00598
U02100,P00535
U13545,P00775
U19838,P00704
U24269,P02354
U12614,P01329
U21182,P00508
U02809,P02467
U15337,P00139
U26699,P01795
U10733,P02040
U09109,P00454
U24461,P02433
U18311,P01132
U07106,P02278
U20886,P01912
U05896,P01972
U05680,P00020
U14719,P00786
U20966,P01809
U09828,P02537
U23986,P00854
U14781,P02633
U05929,P00220
U25902,P03187
U21973,P02281
U02569,P03064
U16710,P01530
U17734,P01057
U27055,P00415
U29781,P03082
U25723,P00220
U05798,P01976
U07444,P01058
U18054,P01278
U05652,P02007
U21454,P00003
U20138,P01992
U21118,P00083
U04168,P02688
U20861,P00221
U06645,P01923
U06150,P00657
U28241,P02230
U01386,P00039
U26538,P00294
U04096,P01105
U02225,P02601
U01402,P00275
U19936,P02123
U20617,P00704
U26161,P00763
U03218,P00164
U08709,P02308
U06130,P00704
U24969,P00133
U08225,P02456
U11024,P02609
U28313,P03025
U26703,P00832
U00099,P01097
U04879,P00562
U16767,P01331
U02524,P00511
U02183,P01073
U01716,P00024
U21828,P01155
U10881,P02797
U14694,P01696
U04900,P01830
U25765,P00987
U11637,P00749
U08038,P03082
U08351,P00336
U14458,P01039
U24806,P02124
U01121,P00224
U07157,P00632
U08764,P03172
U14004,P01754
U03704,P01411
U23576,P01972
U02528,P00196
U18352,P00001
U14152,P00635
U17948,P00916
U20966,P00387
U24328,P00688
U05987,P00387
U18777,P00704
U24393,P00712
U24251,P00291
U04280,P01328
U05928,P01904
U13706,P03216
U07678,P00219
U15409,P01170
U03866,P01647
U09656,P02219
U27807,P01972
U22768,P00349
U21564,P02015
U11565,P01898
U07502,P02092
U27720,P03026
U17462,P00219
U25112,P01972
U26013,P01800
U03772,P03094
U14912,P02051
U25275,P00436
U13568,P00252
U13307,P02707
U08899,P01873
U20853,P00270
U14557,P01955
U17469,P01492
U07106,P00528
U13314,P00603
U12821,P03098
U27979,P02609
U07294,P01972
U22630,P01965
U18252,P01092
U05219,P00953
U01864,P02997
U12017,P00810
U27401,P00943
U11828,P00034
U09580,P00186
U08775,P02884
U18664,P00443
U12525,P01535
U18403,P02686
U09777,P01540
U17456,P03217
U14158,P02101
U02181,P00771
U22725,P01045
U14519,P00020
U28746,P02702
U10285,P00358
U20977,P01842
U23619,P00291
U15380,P00837
U22749,P00943
U13025,P00451
U09687,P01371
U25527,P02871
U23774,P01768
U02316,P02816
U01374,P01976
U28165,P02602
U20293,P00196
U24763,P00006
U07639,P00724
U17739,P00645
U21831,P00533
U17469,P01316
U12958,P00215
U13777,P02891
U21821,P02213
U28722,P00914
U07692,P00149
U21831,P02432
U21245,P00294
U22777,P00939
U27674,P01396
U19450,P00454
U07866,P00453
U15644,P02638
U01363,P02199
U07982,P00138
U11028,P01866
U11216,P00224
U22731,P00020
U21362,P00567
U01348,P01239
U17709,P00639
U14812,P00133
U09965,P02969
U23835,P00705
U25297,P02394
U10578,P02891
U08106,P00308
U25517,P01837
U22240,P00119
U02092,P01450
U16605,P00745
U00262,P00199
U10803,P00467
U18975,P00224
U15817,P00165
U13731,P01976
U28746,P00006
U27141,P00006
U27214,P01205
U02857,P01767
U23954,P00562
U14434,P02215
U20572,P01587
U26597,P02223
U22858,P02646
U26013,P02112
U13091,P02575
U03615,P01436
U11018,P02433
U04718,P00002
U11849,P00467
U08060,P01832
U07251,P02077
U04611,P00043
U05851,P00061
U21110,P02077
U03584,P00012
U00140,P00400
U24751,P02822
U23487,P01832
U13098,P01603
U09094,P03082
U11522,P00149
U13802,P00082
U05911,P01103
U13394,P02638
U22706,P02010
U25054,P00198
U08488,P00474
U21996,P02719
U27294,P00081
U22030,P00038
U07658,P02394
U23331,P02718
U01198,P00224
U01750,P01850
U27343,P00713
U25361,P00276
U08249,P00536
U21309,P01701
U15276,P02958
U15503,P00956
U22770,P01763
U06455,P00727
U13208,P01103
U25416,P00465
U09031,P01148
U12560,P00220
U16747,P00285
U19430,P01380
U23042,P02394
U09882,P01965
U09651,P00002
U14346,P00196
U00062,P02522
U04563,P02588
U05552,P00133
U10518,P00727
U25835,P00663
U18594,P01423
U13546,P00001
U07053,P02821
U01418,P02984
U07745,P02880
U01786,P02052
U13659,P00802
U10663,P00135
U07618,P02128
U00170,P01995
U11836,P00220
U05571,P03068
U14544,P02119
U07405,P02837
U29066,P02223
U08452,P00638
U04269,P00744
U26943,P00219
U13965,P02122
U19144,P02072
U18330,P00082
U03912,P02670
U08162,P00535
U04544,P00724
U02372,P01380
U12820,P00217
U16798,P00585
U24023,P01050
U08935,P00704
U13790,P02837
U06303,P02215
U14839,P00465
U26802,P01731
U03524,P00005
U15722,P00608
U08454,P01859
U22712,P00048
U17429,P01006
U17190,P01267
U26546,P00958
U03998,P01480
U04268,P00087
U28746,P00959
U22598,P00020
U08254,P01524
U03425,P00765
U06727,P01958
U27038,P00439
U29293,P00495
U24122,P00133
U25038,P01319
U18409,P03130
U06982,P00297
U23014,P00638
U21998,P02687
U11531,P00233
U21631,P01863
U13659,P00084
U28187,P00810
U06149,P00831
U20847,P02401
U25406,P00219
U15833,P02219
U04258,P00682
U22310,P02092
U06206,P00595
U01931,P02489
U11028,P00854
U16698,P00954
U25540,P03080
U16698,P00771
U26191,P02817
U24424,P02401
U05514,P03037
U05265,P01300
U23203,P01570
U24774,P03186
U13874,P00219
U23319,P01587
U05588,P00003
U25201,P00001
U24116,P01952
U10342,P02555
U25631,P00206
U04289,P01063
U03656,P01549
U02648,P00508
U09366,P01726
U09535,P01870
U25908,P00020
U24624,P01189
U22240,P03133
U17943,P01954
U13908,P01005
U24657,P00020
U06122,P01096
U21237,P01972
U23425,P03241
U11637,P00792
U06329,P01323
U25698,P00346
U23545,P00219
U13056,P02398
U13765,P00727
U06177,P03046
U14474,P02068
U10572,P00200
U29965,P02634
U21474,P00008
U29987,P01076
U13710,P00464
U19001,P00445
U13786,P01003
U13131,P00583
U14196,P01811
U13777,P01371
U05319,P00973
U19126,P00020
U11939,P00446
U13523,P00207
U01180,P00225
U14548,P02394
U17564,P01380
U13945,P00451
U29550,P00628
U13710,P00710
U22869,P01315
U18127,P01049
U29088,P03156
U28891,P03092
U14029,P01958
U01930,P00616
U27057,P00464
U09987,P02001
U01415,P01603
U01874,P00020
U07490,P00061
U09622,P00439
U07574,P00220
U01363,P00219
U29063,P00219
U24679,P01897
U20946,P00006
U16398,P01871
U16524,P00704
U22355,P02119
U14200,P01758
U11588,P00958
U27208,P02645
U20847,P03225
U28003,P00371
U26185,P03039
U03045,P00224
U28801,P01563
U03610,P02587
U29554,P00704
U06591,P02005
U12588,P00279
U08485,P00101
U07824,P03094
U01057,P01410
U24660,P01972
U07628,P03111
U23800,P01412
U14109,P00339
U12600,P02090
U25442,P01325
U05928,P00769
U17333,P01448
U17385,P00207
U09262,P00763
U15412,P01926
U12310,P02075
U05951,P00428
U08549,P01120
U00929,P00536
U03789,P00802
U23958,P00008
U05056,P00006
U26128,P01976
U16064,P02946
U15493,P01381
U13578,P00907
U07662,P00133
U15445,P00020
U21582,P00025
U04312,P01063
U17739,P02644
U01798,P02294
U05521,P00020
U06383,P01980
U05903,P00002
U13723,P01290
U28626,P00766
U06455,P00723
U26938,P00002
U23521,P00446
U13649,P02085
U29554,P03167
U24699,P00081
U24768,P02817
U02559,P01976
U17770,P01312
U20401,P01814
U18506,P01569
U08118,P00439
U06637,P00467
U24574,P00814
U20712,P01923
U07514,P00438
U10260,P00081
U02319,P01049
U15922,P02985
U00872,P03215
U29917,P00001
U23016,P02780
U24328,P00426
U20648,P01097
U08792,P02389
U15287,P00196
U08288,P00854
U23582,P00771
U21245,P02274
U01487,P01800
U09646,P00150
U28471,P00923
U25724,P02037
U11679,P00818
U17539,P00020
U21448,P00535
U16983,P00219
U20648,P02194
U25413,P00412
U26548,P01404
U21408,P03108
U00118,P00003
U06878,P00382
U18523,P00224
U10578,P02092
U08102,P00075
U22836,P00405
U18753,P00133
U15909,P00308
U19126,P00771
U18496,P00953
U24433,P01918
U28248,P01143
U22770,P02122
U24628,P01965
U21224,P02257
U25217,P00541
U09307,P01361
U28225,P00562
U13416,P01972
U13072,P01077
U01286,P02045
U14686,P03108
U21681,P00216
U06861,P00219
U24581,P01738
U02685,P01873
U07297,P00133
U03238,P01842
U16833,P00279
U19602,P00151
U25623,P01897
U28970,P00020
U23829,P00224
U23069,P00008
U08955,P01313
U08834,P00020
U12894,P01763
U00835,P00012
U16020,P01904
U23637,P01423
U26583,P00006
U18252,P00637
U01666,P00174
U16518,P00029
U11483,P01300
U06697,P01924
U23692,P00224
U25408,P00538
U06358,P00002
U12387,P03191
U01934,P00575
U06677,P00999
U02343,P02842
U21323,P01664
U21839,P01807
U06494,P00831
U09887,P02789
U25386,P00628
U06622,P00740
U11268,P01723
U27509,P02118
U15877,P02098
U11736,P02235
U20411,P00003
U12436,P00855
U05265,P01336
U17960,P00511
U14336,P02796
U20044,P00575
U12130,P01690
U07704,P02231
U08653,P00503
U11193,P01332
U18474,P00658
U10054,P02363
U23681,P02069
U18737,P01518
U24769,P00647
U21878,P02093
U16698,P02237
U17078,P00562
U09947,P02831
U28189,P01268
U27667,P00020
U25993,P01557
U01733,P00441
U23682,P01982
U23608,P02638
U10013,P00134
U12202,P00020
U28594,P01812
